run,subrun,event,x,y,z
6497,112,5643,124.53,0.0,164.1
6497,120,6027,211.171,0.0,453
6497,122,6138,94.4976,0.0,221.1
6497,123,6172,41.3427,0.0,689.7
6497,139,7000,238.473,0.0,332.1
6497,141,7064,127.873,0.0,1001.1
6497,145,7272,28.5833,0.0,491.1
6497,147,7393,208.051,0.0,221.7
6497,148,7422,88.2572,0.0,540.9
6497,149,7482,86.3628,0.0,390.3
6497,153,7687,81.8497,0.0,912
6498,1,74,90.9874,0.0,793.8
6498,3,162,176.124,0.0,446.7
6498,4,233,234.684,0.0,495.6
6498,5,254,129.656,0.0,548.7
6498,6,309,253.907,0.0,995.1
6498,7,354,144.978,0.0,429
6498,16,840,204.819,0.0,423
6498,20,1016,95.4448,0.0,192.6
6498,21,1094,212.675,0.0,192.9
6498,35,1762,21.6186,0.0,221.4
6498,36,1821,204.652,0.0,497.4
6498,46,2326,244.212,0.0,483
6498,53,2667,160.301,0.0,213.3
6498,53,2669,256.693,0.0,605.7
6498,54,2732,271.291,0.0,996
6498,57,2855,141.022,0.0,770.7
6498,58,2916,149.436,0.0,858
6498,58,2930,108.706,0.0,928.5
6498,64,3203,190.11,0.0,561.6
6498,66,3319,244.713,0.0,486.9
6499,6,312,124.752,0.0,985.8
6499,6,326,102.02,0.0,906.6
6499,7,389,217.969,0.0,762.6
6499,8,439,1.05864,0.0,616.5
6499,15,790,25.7974,0.0,596.7
6499,26,1342,272.015,0.0,914.7
6499,39,1958,157.793,0.0,783.9
6499,42,2127,14.2638,0.0,173.7
6499,45,2263,127.037,0.0,519.6
6500,14,738,210.224,0.0,385.8
6500,23,1196,11.0879,0.0,753.6
6500,26,1323,172.614,0.0,998.7
6500,28,1403,21.0614,0.0,988.5
6500,28,1434,101.741,0.0,515.4
6500,30,1506,109.319,0.0,788.4
6500,30,1546,191.837,0.0,260.4
6500,30,1550,260.259,0.0,776.1
6501,15,790,143.919,0.0,556.8
6501,17,881,238.863,0.0,527.1
6501,42,2103,111.77,0.0,915.6
6501,42,2137,214.57,0.0,184.8
6501,43,2151,159.966,0.0,565.5
6501,43,2186,193.23,0.0,647.7
6501,55,2772,193.063,0.0,1003.8
6501,55,2778,120.351,0.0,492.9
6501,58,2937,156.512,0.0,521.1
6501,59,2954,260.091,0.0,646.2
6501,65,3285,209.555,0.0,571.2
6501,76,3814,160.245,0.0,333
6501,77,3898,19.4456,0.0,765.6
6501,78,3926,181.139,0.0,570
6502,8,443,119.181,0.0,778.8
6502,8,449,16.8825,0.0,476.1
6502,9,455,24.5159,0.0,182.1
6502,18,907,30.9235,0.0,198.9
6502,18,938,155.62,0.0,217.2
6502,27,1393,241.816,0.0,197.1
6502,28,1406,-7.52192,0.0,46.2
6502,29,1462,102.075,0.0,923.1
6502,29,1467,138.348,0.0,526.5
6502,30,1538,149.993,0.0,489.6
6502,30,1549,29.6419,0.0,561.9
6502,37,1852,160.579,0.0,485.1
6502,40,2017,92.2132,0.0,385.2
6502,41,2062,252.625,0.0,623.4
6502,48,2441,16.5482,0.0,258
6502,52,2601,258.866,0.0,600.6
6502,53,2655,224.989,0.0,435.6
6502,77,3859,28.8062,0.0,654.3
6502,77,3861,128.876,0.0,914.4
6502,78,3927,211.951,0.0,648.9
6502,82,4101,29.9763,0.0,483
6502,88,4420,27.4689,0.0,776.7
6502,88,4435,22.3986,0.0,523.2
6502,89,4485,146.204,0.0,918.9
6502,91,4571,268.56,0.0,451.2
6502,109,5494,95.7234,0.0,512.1
6502,113,5676,188.104,0.0,216.6
6502,115,5777,70.1489,0.0,472.2
6502,117,5875,-4.90318,0.0,221.1
6502,117,5876,20.2256,0.0,153.6
6502,119,5966,53.8793,0.0,537.6
6502,119,5980,99.958,0.0,766.5
6502,119,5995,13.3166,0.0,854.4
6502,120,6036,228.889,0.0,962.1
6502,130,6546,229.001,0.0,894.3
6503,1,68,218.247,0.0,581.4
6503,1,72,31.7592,0.0,615.3
6503,5,295,25.0731,0.0,36.3
6503,8,446,104.248,0.0,607.8
6503,13,676,252.848,0.0,539.4
6503,14,749,169.661,0.0,653.7
6503,21,1052,269.898,0.0,982.2
6503,28,1431,67.753,0.0,374.1
6503,65,3256,138.682,0.0,963.3
6503,65,3299,110.21,0.0,639.6
6503,67,3393,203.259,0.0,452.1
6503,80,4050,156.01,0.0,555.9
6503,81,4098,108.873,0.0,530.1
6503,84,4224,133.779,0.0,169.2
6503,84,4226,270.901,0.0,567.6
6503,85,4253,208.608,0.0,990
6503,97,4871,41.287,0.0,785.4
6503,99,4981,233.124,0.0,509.1
6503,103,5151,242.094,0.0,160.8
6503,105,5257,1.00292,0.0,902.1
6503,106,5304,35.548,0.0,852
6503,106,5325,33.9879,0.0,493.5
6503,106,5329,53.2106,0.0,933.9
6503,107,5353,112.662,0.0,239.7
6503,108,5436,92.2689,0.0,997.2
6503,112,5613,245.438,0.0,746.4
6503,112,5630,7.02046,0.0,782.1
6503,112,5633,82.4068,0.0,962.7
6504,9,499,86.8086,0.0,936
6505,16,844,237.748,0.0,193.2
6506,0,22,180.749,0.0,646.8
6506,1,59,144.421,0.0,603.6
6506,5,271,207.104,0.0,771.9
6506,11,593,33.2079,0.0,984.6
6506,40,2048,89.1487,0.0,210.6
6506,41,2081,223.819,0.0,170.4
6506,67,3351,222.147,0.0,318.9
6506,71,3590,200.083,0.0,635.7
6506,73,3653,-0.334308,0.0,961.2
6506,74,3721,117.231,0.0,440.1
6506,75,3794,129.711,0.0,211.5
6506,85,4300,99.9023,0.0,363.3
6506,88,4421,96.2806,0.0,451.8
6506,96,4830,264.437,0.0,185.4
6506,104,5219,149.547,0.0,534.9
6506,110,5528,54.1578,0.0,967.2
6506,111,5564,42.4014,0.0,469.8
6506,111,5597,147.04,0.0,611.4
6506,112,5608,177.74,0.0,581.1
6506,114,5713,104.081,0.0,313.5
6506,114,5723,8.58056,0.0,582.6
6506,126,6347,17.2168,0.0,904.2
6506,128,6436,256.303,0.0,860.7
6506,129,6488,58.3367,0.0,786
6506,130,6522,19.557,0.0,484.8
6506,138,6910,115.113,0.0,972.3
6506,139,6994,108.761,0.0,580.2
6506,149,7476,60.9554,0.0,559.8
6506,150,7507,133.612,0.0,627.9
6506,150,7536,65.0786,0.0,932.4
6506,150,7538,138.459,0.0,936.6
6506,153,7688,223.373,0.0,582.6
6506,157,7871,178.966,0.0,862.2
6506,158,7945,198.189,0.0,208.8
6506,161,8064,41.8999,0.0,483.3
6506,173,8696,129.488,0.0,546.3
6506,180,9022,154.06,0.0,306.3
6506,181,9091,84.8584,0.0,272.1
6506,181,9096,191.614,0.0,148.8
6506,184,9217,10.5307,0.0,443.1
6506,185,9300,125.7,0.0,183.9
6506,186,9326,12.2022,0.0,546.9
6506,190,9506,191.28,0.0,487.5
6506,190,9513,161.359,0.0,840.6
6506,191,9564,78.6737,0.0,192.9
6506,191,9573,8.24626,0.0,186.9
6506,191,9589,41.9556,0.0,478.2
6506,194,9708,249.895,0.0,935.1
6506,196,9816,21.1728,0.0,514.5
6506,201,10078,87.8672,0.0,458.4
6506,201,10084,269.118,0.0,978.6
6506,206,10302,63.2956,0.0,651.3
6506,207,10374,257.083,0.0,924
6506,211,10576,267.335,0.0,467.7
6506,220,11036,31.4806,0.0,687.3
6506,220,11050,188.327,0.0,862.2
6507,4,209,61.0111,0.0,556.8
6507,7,352,82.7411,0.0,206.7
6507,32,1627,56.108,0.0,970.8
6507,35,1776,253.238,0.0,617.4
6507,45,2259,71.4861,0.0,788.7
6507,60,3026,-0.334308,0.0,493.8
6507,64,3238,132.219,0.0,939.6
6507,65,3263,92.6589,0.0,861.9
6507,67,3356,63.1841,0.0,775.2
6507,68,3406,122.858,0.0,614.1
6507,72,3609,149.491,0.0,488.7
6507,73,3692,132.107,0.0,959.1
6507,74,3734,226.103,0.0,560.1
6507,75,3775,233.514,0.0,424.8
6507,81,4068,151.33,0.0,443.1
6507,81,4096,218.247,0.0,502.5
6507,85,4283,71.5976,0.0,683.7
6507,86,4347,10.1964,0.0,547.8
6507,88,4416,75.2192,0.0,965.1
6507,90,4519,110.934,0.0,945.9
6507,91,4592,56.108,0.0,947.1
6507,98,4948,182.978,0.0,921
6507,99,4953,165.092,0.0,588.3
6507,103,5171,170.887,0.0,549.9
6507,103,5197,50.369,0.0,330.6
6507,109,5489,237.47,0.0,512.1
6507,116,5808,203.816,0.0,591.3
6507,116,5829,4.346,0.0,854.4
6507,131,6564,124.028,0.0,582.6
6507,131,6598,248.669,0.0,765.9
6507,138,6904,29.2519,0.0,592.5
6507,139,6985,231.787,0.0,559.5
6507,140,7029,119.682,0.0,466.2
6507,144,7228,149.491,0.0,229.2
6507,146,7327,92.046,0.0,973.5
6507,148,7431,93.9405,0.0,487.5
6507,149,7464,241.76,0.0,503.4
6507,151,7552,58.8939,0.0,652.5
6507,151,7593,256.135,0.0,210.6
6507,158,7905,196.517,0.0,160.5
6507,158,7916,146.482,0.0,437.4
6507,159,7957,-4.01169,0.0,281.1
6507,160,8050,66.3044,0.0,445.8
6507,161,8059,183.368,0.0,991.5
6507,161,8083,197.242,0.0,995.1
6507,161,8089,261.819,0.0,638.7
6507,163,8190,228.165,0.0,952.2
6507,169,8475,121.855,0.0,591.3
6507,169,8500,212.898,0.0,378
6507,173,8687,27.5247,0.0,388.8
6507,175,8775,78.5623,0.0,651.6
6507,176,8806,29.029,0.0,39.9
6507,179,8956,81.9054,0.0,798.3
6507,179,8966,251.957,0.0,529.2
6507,187,9368,154.562,0.0,527.4
6507,203,10188,195.124,0.0,637.2
6507,204,10203,2.50731,0.0,603
6507,207,10373,118.679,0.0,572.1
6507,222,11149,194.901,0.0,318.3
6508,6,303,92.7704,0.0,975.6
6508,6,332,-2.45159,0.0,618.3
6508,9,489,86.3628,0.0,275.1
6508,16,823,213.121,0.0,386.4
6508,20,1014,193.954,0.0,211.5
6508,20,1024,55.1608,0.0,579.9
6508,25,1252,244.323,0.0,380.1
6508,25,1271,228.332,0.0,168
6508,26,1312,205.934,0.0,465
6508,32,1632,167.655,0.0,495.3
6508,33,1651,-3.7331,0.0,981.6
6508,44,2211,144.087,0.0,306.3
6508,45,2284,3.34308,0.0,238.5
6508,47,2387,159.298,0.0,571.5
6508,47,2391,13.1494,0.0,479.4
6508,48,2401,195.18,0.0,42.9
6508,59,2969,136.788,0.0,943.2
6508,69,3490,176.793,0.0,950.1
6510,0,43,13.038,0.0,519.3
6510,12,631,172.614,0.0,318
6510,15,778,-3.51023,0.0,435.3
6510,15,782,188.828,0.0,771
6510,28,1441,43.85,0.0,470.7
6510,36,1804,87.2543,0.0,631.2
6510,36,1812,0.27859,0.0,970.2
6510,36,1832,223.095,0.0,568.8
6510,37,1880,88.2572,0.0,510
6510,41,2054,227.608,0.0,501
6510,45,2274,190.332,0.0,457.2
6510,61,3086,129.934,0.0,963
6510,63,3175,247.388,0.0,306
6510,64,3243,-0.891487,0.0,523.2
6510,65,3286,135.506,0.0,448.2
6510,68,3402,47.3045,0.0,173.7
6510,70,3524,77.8937,0.0,861.3
6510,79,3984,-3.95597,0.0,766.2
6510,86,4308,108.149,0.0,656.4
6510,87,4390,87.4772,0.0,555.6
6510,88,4420,140.744,0.0,197.1
6510,91,4599,158.908,0.0,529.5
6510,92,4602,143.139,0.0,505.2
6510,94,4709,161.415,0.0,782.7
6510,94,4735,37.0524,0.0,537.3
6510,97,4859,197.019,0.0,524.4
6510,100,5007,214.291,0.0,941.4
6510,101,5083,99.2337,0.0,864.9
6510,102,5136,239.977,0.0,223.8
6510,103,5182,168.435,0.0,794.1
6517,10,508,197.353,0.0,453
6517,12,628,74.272,0.0,364.8
6517,12,636,89.8173,0.0,193.8
6517,13,682,153.726,0.0,161.1
6517,17,890,20.5042,0.0,904.5
6517,18,916,155.286,0.0,675.6
6517,22,1120,225.435,0.0,919.2
6517,23,1198,90.4859,0.0,171.3
6517,25,1262,26.9118,0.0,614.1
6517,25,1288,98.565,0.0,959.7
6517,33,1670,-2.06156,0.0,613.5
6517,33,1684,86.0285,0.0,974.4
6517,34,1747,196.573,0.0,939.6
6517,45,2275,152.054,0.0,949.8
6517,47,2398,240.702,0.0,985.2
6517,48,2408,164.312,0.0,914.7
6517,49,2490,110.21,0.0,996
6517,60,3009,242.484,0.0,393.9
6517,63,3188,-4.51315,0.0,485.1
6520,1,66,264.214,0.0,496.8
6520,3,154,209.611,0.0,911.7
6520,3,184,218.024,0.0,912
6520,15,787,107.926,0.0,769.2
6520,17,876,130.881,0.0,187.5
6520,17,880,179.579,0.0,494.4
6520,17,898,116.283,0.0,433.5
6520,18,904,158.963,0.0,903.9
6520,23,1168,118.902,0.0,523.5
6520,24,1210,213.845,0.0,530.4
6520,27,1386,173.171,0.0,789.3
6520,31,1586,0.835769,0.0,786.3
6520,31,1591,209.332,0.0,531.3
6520,40,2040,225.713,0.0,217.2
6521,4,225,258.308,0.0,949.5
6521,4,236,244.825,0.0,321
6521,8,420,22.4543,0.0,158.1
6521,10,513,108.204,0.0,472.8
6521,27,1373,94.219,0.0,199.2
6521,35,1786,4.90318,0.0,474.9
6521,49,2470,107.257,0.0,228.3
6521,52,2650,235.185,0.0,488.1
6521,55,2775,150.271,0.0,931.5
6521,64,3246,273.798,0.0,998.1
6521,65,3284,154.283,0.0,183.3
6521,68,3432,248.168,0.0,581.7
6521,69,3482,14.5981,0.0,466.5
6521,70,3537,185.151,0.0,132
6521,79,3982,54.9936,0.0,636.9
6521,80,4025,53.6007,0.0,774.6
6521,80,4049,6.35185,0.0,544.8
6521,82,4124,267.223,0.0,645.3
6521,83,4151,7.85623,0.0,588.3
6521,83,4158,30.8677,0.0,942.3
6521,86,4329,237.693,0.0,790.8
6521,86,4345,72.8234,0.0,937.5
6521,91,4563,80.5681,0.0,938.7
6521,130,6523,78.1166,0.0,526.2
6521,132,6619,136.175,0.0,778.5
6524,7,379,82.6297,0.0,33
6524,7,393,228.834,0.0,543
6524,11,568,37.9996,0.0,225.6
6524,11,569,258.308,0.0,783.9
6524,19,955,156.066,0.0,575.4
6524,22,1143,65.19,0.0,200.1
6524,25,1255,149.436,0.0,968.4
6524,25,1257,132.052,0.0,523.5
6524,26,1305,23.4573,0.0,898.2
6524,29,1461,88.2572,0.0,395.1
6524,31,1584,92.7147,0.0,780.6
6524,35,1773,5.62751,0.0,591.9
6524,39,1965,252.848,0.0,989.7
6524,46,2302,76.445,0.0,442.5
6524,50,2519,100.627,0.0,788.4
6525,10,549,122.022,0.0,183
6525,14,726,134.336,0.0,539.4
6525,14,745,177.462,0.0,656.7
6525,18,927,9.58349,0.0,568.5
6525,29,1471,212.341,0.0,74.7
6525,30,1547,187.101,0.0,586.2
6525,31,1588,129.321,0.0,538.2
6525,36,1820,111.269,0.0,519.9
6525,38,1931,59.061,0.0,934.5
6525,45,2262,241.983,0.0,628.8
6525,45,2263,220.03,0.0,772.5
6525,46,2312,168.324,0.0,845.1
6525,48,2438,189.107,0.0,929.7
6525,52,2632,8.52485,0.0,675.3
6525,58,2918,160.022,0.0,957.9
6525,58,2933,76.7793,0.0,300.6
6526,3,196,234.963,0.0,931.8
6526,9,467,56.2751,0.0,915.9
6526,13,678,83.1312,0.0,546.9
6526,14,709,70.316,0.0,505.8
6526,16,843,174.397,0.0,517.5
6526,17,863,69.7589,0.0,798
6526,17,879,78.7295,0.0,183.9
6526,18,916,217.634,0.0,495.9
6526,19,984,52.2077,0.0,799.2
6526,22,1115,262.822,0.0,969
6526,23,1166,256.86,0.0,594.6
6526,23,1196,53.9907,0.0,498.9
6526,26,1335,154.283,0.0,428.1
6526,29,1464,225.1,0.0,615.6
6526,40,2008,4.01169,0.0,198.3
6526,45,2268,24.683,0.0,907.8
6526,50,2530,180.526,0.0,502.8
6526,52,2613,248.001,0.0,591.9
6526,57,2869,85.1927,0.0,301.8
6526,57,2870,24.0702,0.0,514.5
6526,58,2908,140.855,0.0,618.6
6526,58,2925,169.995,0.0,72.6
6526,59,2964,266.332,0.0,925.8
6526,59,2980,8.46913,0.0,502.2
6526,63,3190,44.1286,0.0,497.1
6526,69,3467,71.8204,0.0,525.3
6526,72,3616,226.995,0.0,906
6526,79,3965,258.364,0.0,353.7
6526,79,3987,161.582,0.0,218.7
6526,82,4106,165.315,0.0,462.9
6526,82,4111,59.3953,0.0,950.4
6526,85,4266,50.4247,0.0,853.2
6526,86,4310,116.729,0.0,493.5
6526,88,4423,85.5828,0.0,479.7
6526,89,4463,132.664,0.0,914.7
6527,5,251,72.9905,0.0,501.9
6527,15,762,88.9816,0.0,762.3
6527,18,922,156.289,0.0,602.7
6527,33,1680,72.7119,0.0,972.6
6527,34,1731,245.103,0.0,609
6527,38,1918,134.67,0.0,463.5
6527,40,2039,3.06449,0.0,185.7
6527,41,2074,100.849,0.0,985.2
6527,41,2079,171.054,0.0,966.9
6527,42,2121,225.435,0.0,497.7
6527,43,2160,106.644,0.0,526.5
6527,43,2169,167.878,0.0,646.2
6527,57,2864,136.453,0.0,478.8
6527,58,2918,157.013,0.0,625.2
6527,65,3273,270.901,0.0,508.2
6527,95,4758,271.514,0.0,954.6
6527,96,4824,102.075,0.0,528
6527,98,4904,37.2196,0.0,977.1
6527,100,5043,176.793,0.0,787.2
6527,104,5235,124.53,0.0,988.5
6527,106,5344,11.0879,0.0,917.1
6527,107,5353,146.148,0.0,498.6
6527,114,5737,173.394,0.0,989.1
6527,115,5798,182.643,0.0,887.4
6527,116,5848,113.553,0.0,39
6527,138,6943,8.46913,0.0,552.9
6527,144,7228,172.67,0.0,535.5
6527,145,7286,260.426,0.0,502.8
6527,146,7324,195.57,0.0,482.7
6527,154,7714,222.76,0.0,853.8
6527,156,7838,149.157,0.0,40.2
6527,172,8630,110.712,0.0,627.3
6527,190,9530,221.089,0.0,599.4
6527,191,9590,70.4275,0.0,863.4
6527,193,9692,144.978,0.0,882.6
6527,194,9705,171.388,0.0,586.8
6527,196,9844,46.413,0.0,942
6527,204,10238,196.071,0.0,575.4
6527,205,10282,25.4631,0.0,969.6
6527,218,10910,150.216,0.0,627.6
6527,219,10970,176.236,0.0,536.7
6527,221,11061,98.9551,0.0,526.5
6527,221,11070,240.033,0.0,994.8
6528,1,78,-5.79467,0.0,396.6
6528,3,170,31.202,0.0,324.9
6528,4,212,6.74187,0.0,543.9
6528,4,228,239.921,0.0,540.6
6528,5,265,48.1403,0.0,540
6528,5,270,132.72,0.0,938.7
6528,7,379,182.532,0.0,936
6528,11,600,274.968,0.0,961.8
6528,13,697,258.03,0.0,312
6528,15,765,169.16,0.0,477.3
6528,15,794,154.45,0.0,554.4
6528,17,867,6.46328,0.0,923.4
6528,18,942,243.71,0.0,644.7
6528,20,1007,40.9527,0.0,649.8
6528,28,1404,264.382,0.0,509.7
6528,47,2398,-0.557179,0.0,273.3
6528,49,2488,87.8115,0.0,789.9
6528,54,2733,173.06,0.0,641.7
6528,57,2881,51.4277,0.0,356.4
6528,58,2943,14.5424,0.0,978.3
6528,59,2997,19.8356,0.0,523.5
6528,64,3233,195.459,0.0,603.9
6528,64,3239,130.213,0.0,317.7
6528,66,3327,60.2868,0.0,617.7
6528,67,3372,43.46,0.0,624.9
6528,67,3393,166.931,0.0,1000.5
6528,71,3562,190.11,0.0,922.2
6528,73,3671,196.629,0.0,258.9
6528,76,3840,193.787,0.0,523.2
6528,76,3844,59.8968,0.0,173.4
6528,83,4182,63.2956,0.0,790.5
6528,84,4214,153.949,0.0,575.1
6528,88,4449,53.2664,0.0,620.4
6528,97,4852,134.503,0.0,650.1
6528,97,4895,27.8033,0.0,552.3
6528,100,5025,58.0581,0.0,598.8
6528,101,5053,26.1317,0.0,786.9
6528,115,5772,157.515,0.0,648.6
6528,116,5832,13.5952,0.0,995.4
6528,117,5858,8.63628,0.0,468.6
6528,117,5882,254.631,0.0,903.6
6528,124,6205,113.943,0.0,690
6528,124,6207,0.390026,0.0,528
6528,124,6218,196.573,0.0,922.5
6528,124,6232,17.0497,0.0,560.4
6528,165,8287,197.353,0.0,562.2
6528,167,8387,248.391,0.0,378
6528,169,8493,182.476,0.0,162.6
6528,171,8575,36.2724,0.0,395.4
6528,173,8677,92.6589,0.0,492.3
6529,0,19,251.344,0.0,617.1
6529,1,98,80.8467,0.0,442.2
6529,2,147,199.972,0.0,565.8
6529,4,247,257.528,0.0,634.5
6529,9,485,97.5621,0.0,951.3
6529,27,1394,84.747,0.0,644.1
6529,28,1426,137.122,0.0,602.7
6529,32,1625,227.273,0.0,372.9
6529,32,1642,125.31,0.0,169.2
6529,36,1848,41.6213,0.0,619.5
6529,39,1959,273.798,0.0,76.8
6529,41,2086,220.643,0.0,223.2
6529,43,2153,20.0027,0.0,975
6529,43,2161,44.7972,0.0,950.1
6529,44,2237,48.1403,0.0,473.1
6529,44,2238,138.961,0.0,320.1
6529,44,2240,145.368,0.0,338.1
6529,49,2500,113.163,0.0,614.1
6529,51,2593,95.0548,0.0,914.7
6529,52,2631,154.394,0.0,492
6529,56,2830,161.248,0.0,911.7
6529,58,2923,167.878,0.0,313.5
6529,64,3208,249.728,0.0,903.3
6529,65,3260,192.338,0.0,911.7
6529,67,3384,43.7386,0.0,938.4
6529,70,3530,274.689,0.0,648.9
6529,74,3740,175.177,0.0,640.2
6529,80,4008,46.4688,0.0,559.8
6529,81,4063,269.396,0.0,537.3
6529,82,4131,271.235,0.0,553.2
6529,83,4151,224.098,0.0,614.4
6529,104,5250,27.3018,0.0,337.8
6529,107,5370,193.118,0.0,311.4
6529,108,5419,253.461,0.0,196.2
6529,109,5483,138.682,0.0,991.8
6530,5,262,2.34015,0.0,575.4
6530,6,325,112.829,0.0,454.8
6530,7,353,180.638,0.0,923.4
6530,9,474,244.323,0.0,321.3
6533,0,38,169.995,0.0,942.9
6533,1,58,153.782,0.0,549
6533,1,71,144.142,0.0,576
6533,2,123,110.544,0.0,367.8
6533,4,227,250.842,0.0,845.1
6533,16,824,229.112,0.0,937.2
6533,17,898,3.62167,0.0,559.8
6533,18,928,11.8679,0.0,516.9
6533,18,948,204.429,0.0,843.3
6533,25,1293,272.461,0.0,67.2
6533,29,1483,85.0256,0.0,516
6533,36,1839,15.4896,0.0,837.9
6533,40,2035,162.529,0.0,510
6533,41,2065,195.124,0.0,678.3
6533,45,2289,75.1635,0.0,536.4
6533,46,2346,81.4596,0.0,186.6
6533,52,2614,147.82,0.0,514.5
6533,53,2656,108.316,0.0,192.3
6533,54,2733,195.347,0.0,450.3
6533,55,2777,58.0024,0.0,522.9
6533,69,3452,110.266,0.0,531.3
6533,73,3689,267.558,0.0,594.3
6533,73,3695,143.028,0.0,966
6533,77,3867,37.4425,0.0,539.7
6533,78,3929,224.098,0.0,422.1
6533,79,3963,101.462,0.0,776.4
6533,81,4088,255.634,0.0,938.1
6533,87,4382,15.1553,0.0,548.4
6533,87,4393,249.561,0.0,560.1
6533,90,4512,15.3782,0.0,47.4
6533,92,4622,102.131,0.0,1001.7
6533,104,5245,122.078,0.0,486
6533,114,5709,233.347,0.0,604.8
6533,114,5743,127.873,0.0,82.2
6533,115,5794,-4.79174,0.0,436.8
6533,116,5810,184.928,0.0,539.4
6533,124,6237,183.981,0.0,474
6533,127,6359,36.6067,0.0,69
6533,131,6553,53.2664,0.0,282.9
6533,131,6577,143.919,0.0,554.4
6533,133,6687,-2.28444,0.0,483
6533,137,6893,198.356,0.0,527.7
6533,138,6927,18.7212,0.0,522.9
6533,139,6961,157.737,0.0,548.4
6533,142,7110,41.3427,0.0,986.4
6533,142,7119,36.0495,0.0,73.8
6533,146,7338,11.0879,0.0,444.3
6533,147,7357,63.2399,0.0,208.5
6533,153,7679,27.4689,0.0,988.8
6533,163,8161,40.9527,0.0,980.1
6534,3,191,-1.33723,0.0,934.2
6534,4,207,66.4715,0.0,562.5
6534,9,475,125.755,0.0,481.5
6534,9,492,216.799,0.0,491.4
6534,13,700,175.679,0.0,518.7
6534,14,728,-2.95305,0.0,453.3
6534,14,733,167.432,0.0,397.8
6534,18,930,124.362,0.0,507
6534,18,946,154.004,0.0,774.6
6534,20,1009,112.717,0.0,549.9
6534,42,2127,56.8323,0.0,482.4
6534,42,2146,69.4803,0.0,205.2
6534,43,2180,151.441,0.0,463.5
6534,45,2273,81.1253,0.0,619.2
6534,46,2335,273.464,0.0,552.6
6534,47,2379,243.822,0.0,646.5
6534,61,3057,24.8502,0.0,932.7
6534,61,3077,124.752,0.0,357.6
6534,63,3153,242.93,0.0,883.8
6535,2,117,150.271,0.0,174.3
6535,5,279,65.3571,0.0,928.2
6535,6,314,143.529,0.0,177.3
6535,6,315,144.198,0.0,315
6535,18,926,20.1699,0.0,210
6535,29,1485,223.318,0.0,545.7
6535,30,1522,246.162,0.0,179.1
6535,35,1774,128.541,0.0,998.1
6535,37,1885,148.377,0.0,373.8
6535,38,1930,28.0261,0.0,936
6535,40,2022,183.479,0.0,511.8
6535,40,2030,189.887,0.0,792.3
6535,46,2345,26.3546,0.0,884.4
6535,47,2384,243.933,0.0,792.3
6535,49,2484,127.594,0.0,972.3
6535,51,2564,221.59,0.0,492.3
6535,52,2622,182.588,0.0,778.2
6535,52,2643,145.424,0.0,907.2
6535,53,2700,126.647,0.0,169.2
6535,54,2707,-0.0557179,0.0,933.9
6535,54,2741,274.188,0.0,952.5
6535,56,2804,180.08,0.0,632.4
6535,59,2973,130.826,0.0,34.2
6535,60,3033,230.171,0.0,990.3
6535,63,3182,148.433,0.0,208.8
6535,79,3968,176.403,0.0,915.6
6535,83,4178,41.2313,0.0,150.9
6535,86,4322,81.9054,0.0,935.1
6535,88,4417,161.916,0.0,456.3
6535,96,4849,138.682,0.0,775.5
6535,99,4993,59.5068,0.0,481.5
6535,99,5000,5.18177,0.0,969.9
6535,107,5365,261.596,0.0,513
6535,108,5448,208.218,0.0,973.2
6535,109,5452,231.954,0.0,325.2
6535,109,5474,143.474,0.0,569.4
6535,122,6113,169.995,0.0,425.1
6535,127,6374,34.378,0.0,540.9
6535,135,6769,121.131,0.0,958.5
6535,140,7005,167.99,0.0,184.8
6535,148,7439,249.561,0.0,915.3
6535,149,7470,78.0051,0.0,942.9
6535,149,7488,147.207,0.0,584.7
6535,150,7528,107.981,0.0,681.3
6535,151,7568,43.6271,0.0,959.4
6535,151,7580,-1.50438,0.0,162.3
6535,156,7829,42.8471,0.0,167.4
6535,156,7843,37.4982,0.0,432.3
6535,158,7943,24.8502,0.0,909.9
6535,163,8174,237.916,0.0,602.4
6535,178,8941,47.806,0.0,221.4
6535,179,8975,77.5037,0.0,69.9
6535,179,8977,110.489,0.0,467.1
6535,182,9126,68.5888,0.0,577.5
6535,195,9766,7.96767,0.0,542.4
6535,206,10323,53.935,0.0,167.4
6535,207,10389,225.491,0.0,843.3
6535,224,11237,49.7004,0.0,325.8
6535,225,11266,65.5243,0.0,974.4
6535,226,11321,153.893,0.0,794.7
6537,5,291,77.9494,0.0,155.7
6537,7,386,15.2667,0.0,626.7
6537,8,418,21.7857,0.0,515.7
6537,9,461,35.4366,0.0,628.8
6537,9,482,225.713,0.0,162
6537,9,499,99.6237,0.0,930
6537,10,534,130.937,0.0,763.5
6539,4,231,29.0848,0.0,618.3
6539,8,430,34.7123,0.0,494.7
6539,8,433,250.898,0.0,797.1
6539,10,548,258.587,0.0,788.7
6539,12,615,245.883,0.0,45.3
6540,12,603,103.468,0.0,141.6
6540,12,649,253.127,0.0,518.1
6540,13,669,126.034,0.0,143.4
6540,15,787,53.0435,0.0,218.7
6540,16,839,248.391,0.0,581.7
6540,17,872,141.579,0.0,449.7
6540,20,1020,159.799,0.0,999.3
6540,33,1673,194.456,0.0,850.2
6540,39,1985,-2.34015,0.0,450.9
6540,42,2124,53.2664,0.0,767.7
6540,45,2255,67.9759,0.0,618.3
6540,55,2799,14.4309,0.0,229.8
